,Unnamed: 0,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades, taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,upper,middle,lower
456,456,2018-11-16 00:00:00,5757.09,5782.89,5549.25,5655.94,38721.802274,2018-11-16 23:59:59.999,219097215.966752,221493,20864.470681,118076678.41618489,0.0,6793.054398927783,6107.0953085327055,5421.136218137628
457,457,2018-11-17 00:00:00,5650.57,5656.6,5565.43,5628.29,26411.241413,2018-11-17 23:59:59.999,148072393.10210443,171403,14662.946203,82212555.95855413,0.0,6554.4231511484195,5944.495028563761,5334.566905979102
458,458,2018-11-18 00:00:00,5630.49,5738.17,5617.0,5662.0,23844.999347,2018-11-18 23:59:59.999,134893236.9862243,154817,12870.692954,72812616.98964535,0.0,6023.565022203952,5808.40624645065,5593.247470697347
459,459,2018-11-19 00:00:00,5661.94,5664.0,4855.0,4910.03,70580.892856,2018-11-19 23:59:59.999,368688743.45440894,378495,34832.065477,181961869.36940217,0.0,6238.237926105895,5620.5708925160325,5002.90385892617
460,460,2018-11-20 00:00:00,4913.4,5048.24,4326.0,4558.86,117380.95159,2018-11-20 23:59:59.999,548036628.7293574,596769,60016.157716,280209159.00641763,0.0,6289.788970598665,5366.5616810021675,4443.3343914056695
461,461,2018-11-21 00:00:00,4559.91,4787.2,4413.85,4661.07,61071.829475,2018-11-21 23:59:59.999,281264433.4846592,301920,31538.610809,145270590.60586113,0.0,6054.515235429559,5109.954826773912,4165.394418118265
462,462,2018-11-22 00:00:00,4661.08,4721.77,4335.0,4370.0,34531.119143,2018-11-22 23:59:59.999,157459733.72414753,180335,17104.716369,78079163.83838251,0.0,5757.9255816101195,4858.034727304017,3958.1438729979145
463,463,2018-11-23 00:00:00,4370.9,4484.0,4222.94,4420.61,49371.920322,2018-11-23 23:59:59.999,215283656.11539477,227935,25825.008932,112703529.40285808,0.0,5029.292112093934,4644.210725870482,4259.12933964703
464,464,2018-11-24 00:00:00,4415.63,4527.0,3824.69,3932.44,61693.111006,2018-11-24 23:59:59.999,258702927.69916424,275070,30242.189194,127231531.5661508,0.0,4926.859076219982,4426.714365865275,3926.5696555105674
465,465,2018-11-25 00:00:00,3933.68,4233.0,3652.66,4085.78,101693.975588,2018-11-25 23:59:59.999,398253568.5292384,428171,53212.171,208468641.38665485,0.0,4756.208667989642,4241.910951098118,3727.613234206594
466,466,2018-11-26 00:00:00,4088.69,4206.0,3701.0,3862.2,94503.750767,2018-11-26 23:59:59.999,373225761.8074076,413329,48232.143406,190642350.09140545,0.0,4530.34278853101,4078.973386005935,3627.60398348086
467,467,2018-11-27 00:00:00,3864.45,3940.0,3689.12,3875.21,67480.607212,2018-11-27 23:59:59.999,257593168.12182525,288731,36322.283916,138747058.9298063,0.0,4364.741649680769,3947.911122315185,3531.0805949496007
468,468,2018-11-28 00:00:00,3875.63,4394.47,3874.27,4264.85,91983.567949,2018-11-28 23:59:59.999,382697308.297627,386714,47319.594419,196769358.5655052,0.0,4204.669444492332,3899.3229756804794,3593.9765068686265
469,469,2018-11-29 00:00:00,4262.06,4450.38,4125.65,4295.84,73980.198669,2018-11-29 23:59:59.999,316809038.40988266,316601,36962.473603,158303080.30548847,0.0,4289.409301058864,3920.5042729339402,3551.599244809016
470,470,2018-11-30 00:00:00,4295.72,4341.36,3943.0,4041.32,67758.446283,2018-11-30 23:59:59.999,278810574.935784,288098,33803.976753,139232146.69274852,0.0,4320.811961735216,3951.0613784282395,3581.3107951212637
471,471,2018-12-01 00:00:00,4041.27,4299.99,3963.01,4190.02,44840.073481,2018-12-01 23:59:59.999,186157614.3155972,205472,22425.41131,93092891.05095032,0.0,4304.1928775830065,3991.766922861174,3679.3409681393414
472,472,2018-12-02 00:00:00,4190.98,4312.99,4103.04,4161.01,38912.15479,2018-12-02 23:59:59.999,162917339.00647366,178087,19632.485758,82236824.78200336,0.0,4210.815137294921,4032.4919639724103,3854.168790649899
473,473,2018-12-03 00:00:00,4160.55,4179.0,3827.0,3884.01,49094.369163,2018-12-03 23:59:59.999,195055919.54337287,207134,23219.634345,92281403.0479723,0.0,4317.549519391532,4035.795611734866,3754.0417040782
474,474,2018-12-04 00:00:00,3884.76,4085.0,3781.0,3951.64,48489.551613,2018-12-04 23:59:59.999,191673423.70626593,220815,23934.235906,94658347.08020414,0.0,4253.213042965854,4018.036968332821,3782.8608936997884
475,475,2018-12-05 00:00:00,3950.98,3970.0,3745.0,3769.84,44004.799448,2018-12-05 23:59:59.999,169404368.19157183,199011,20500.981593,78965669.66403113,0.0,4295.017684885533,3972.0072036689035,3648.9967224522743
476,476,2018-12-06 00:00:00,3768.44,3899.99,3500.0,3508.75,68378.796943,2018-12-06 23:59:59.999,254722331.4949405,293512,32658.461385,121928277.43586436,0.0,4312.347843044276,3882.4973896074735,3452.646936170672
477,477,2018-12-07 00:00:00,3508.75,3549.99,3224.6,3403.55,95145.457442,2018-12-07 23:59:59.999,322364604.2802089,413521,47770.637792,161888033.89864397,0.0,4187.268391221065,3761.633934458172,3335.9994776952785
478,478,2018-12-08 00:00:00,3403.57,3495.0,3222.0,3410.93,55365.949949,2018-12-08 23:59:59.999,187909876.24894735,253650,29371.741091,99748773.25286004,0.0,4071.6777192753702,3638.3066096893035,3204.935500103237
479,479,2018-12-09 00:00:00,3411.36,3658.0,3394.04,3545.37,45956.893296,2018-12-09 23:59:59.999,161618597.82859048,194567,23399.945608,82219737.9350548,0.0,3814.0143447663563,3548.154884630241,3282.295424494126
480,480,2018-12-10 00:00:00,3548.49,3610.0,3370.11,3432.88,40989.244553,2018-12-10 23:59:59.999,142507933.07357892,192599,20615.038255,71728122.27762426,0.0,3594.6776025371864,3481.5612973647385,3368.4449921922906
481,481,2018-12-11 00:00:00,3434.01,3480.0,3324.32,3380.39,35920.864154,2018-12-11 23:59:59.999,121841475.29281934,162266,18443.626714,62566361.86365689,0.0,3544.5917024779337,3428.8815683674347,3313.1714342569358
482,482,2018-12-12 00:00:00,3379.23,3492.0,3350.0,3445.0,33922.931286,2018-12-12 23:59:59.999,116227185.79240072,152067,18127.198706,62102213.79885198,0.0,3508.115870103966,3396.6367552175143,3285.157640331063
483,483,2018-12-13 00:00:00,3446.38,3460.0,3255.5,3302.06,40040.917013,2018-12-13 23:59:59.999,134817053.72748312,160471,19671.315079,66262762.30044974,0.0,3525.335932999044,3365.3838676798623,3205.4318023606806
484,484,2018-12-14 00:00:00,3302.06,3335.39,3177.0,3224.17,44492.983807,2018-12-14 23:59:59.999,145101409.49359843,184525,22546.670128,73559210.30184719,0.0,3492.683954078629,3326.0441533110206,3159.404352543412
485,485,2018-12-15 00:00:00,3225.19,3276.5,3156.26,3211.72,29796.041436,2018-12-15 23:59:59.999,95588793.64058843,139806,16044.57843,51480397.90105426,0.0,3462.989475939661,3283.5838976989908,3104.1783194583204
486,486,2018-12-16 00:00:00,3211.71,3294.0,3186.0,3228.67,24628.808538,2018-12-16 23:59:59.999,80068159.40481837,125565,13109.773513,42626126.40565618,0.0,3421.9062930223968,3247.3243811991433,3072.74246937589
487,487,2018-12-17 00:00:00,3229.22,3585.0,3216.0,3509.08,66761.751697,2018-12-17 23:59:59.999,228756567.64954677,283814,34567.214438,118345866.95801295,0.0,3476.874170081047,3253.7471063710254,3030.620042661004
488,488,2018-12-18 00:00:00,3509.03,3678.59,3424.47,3652.98,61369.615257,2018-12-18 23:59:59.999,216563775.02523196,296433,32075.600521,113218237.08727913,0.0,3673.310592109378,3309.327385771743,2945.3441794341084
489,489,2018-12-19 00:00:00,3653.0,3912.73,3622.55,3662.22,94137.341014,2018-12-19 23:59:59.999,352638213.53853136,434026,48106.758907,180189225.2989942,0.0,3786.732218810729,3391.30845551896,2995.8846922271905
490,490,2018-12-20 00:00:00,3660.01,4120.0,3635.0,4049.62,101543.835986,2018-12-20 23:59:59.999,399967057.78281647,500506,52772.933168,207803692.00369185,0.0,4053.1923061004377,3521.8659299286937,2990.5395537569498
491,491,2018-12-21 00:00:00,4051.86,4139.99,3764.0,3838.66,82343.850112,2018-12-21 23:59:59.999,325803279.9626696,436187,41365.888997,163730611.79275241,0.0,4019.0511791859244,3647.5536212076986,3276.056063229473
492,492,2018-12-22 00:00:00,3840.25,3979.0,3785.0,3948.91,42822.350872,2018-12-22 23:59:59.999,165085567.58556616,249148,22602.324084,87158242.38930173,0.0,4072.2532864354657,3759.9296152484167,3447.6059440613676
493,493,2018-12-23 00:00:00,3948.91,4021.53,3870.0,3929.71,40117.531529,2018-12-23 23:59:59.999,158756356.8176238,258417,20216.880715,80034022.88002953,0.0,4109.185745646599,3848.4818588789603,3587.777972111322
494,494,2018-12-24 00:00:00,3929.71,4198.0,3924.83,4008.01,64647.809129,2018-12-24 23:59:59.999,264628967.06591076,400403,33124.508698,135645529.90615216,0.0,4064.3453849873217,3920.193601981544,3776.041818975766
495,495,2018-12-25 00:00:00,4010.11,4020.0,3646.41,3745.79,62725.629432,2018-12-25 23:59:59.999,235584302.95256105,356377,31541.976272,118404280.4976858,0.0,4128.355561622115,3944.3619123411245,3760.3682630601343
496,496,2018-12-26 00:00:00,3745.56,3837.15,3656.74,3777.74,42629.375817,2018-12-26 23:59:59.999,159705204.50415567,267746,22292.219845,83539027.8284803,0.0,4138.848981912576,3934.7803289947096,3730.711676076843
497,497,2018-12-27 00:00:00,3777.74,3813.98,3535.0,3567.91,44097.392912,2018-12-27 23:59:59.999,161915849.87310502,262733,22249.473824,81803859.05606578,0.0,4189.620307984423,3883.388000244475,3577.1556925045275
498,498,2018-12-28 00:00:00,3567.89,3887.25,3540.04,3839.26,45964.304987,2018-12-28 23:59:59.999,170638519.2472785,251040,24449.924653,90747704.9025186,0.0,4126.666392950076,3841.9093531008184,3557.1523132515604
499,499,2018-12-29 00:00:00,3839.0,3892.0,3670.0,3695.32,38874.373903,2018-12-29 23:59:59.999,148205200.1077372,244844,19522.193046,74500753.17536026,0.0,3986.0664700614843,3803.1412575408503,3620.2160450202164
500,500,2018-12-30 00:00:00,3696.71,3903.5,3657.9,3801.91,33222.369262,2018-12-30 23:59:59.999,124966229.52022897,218929,17427.342285,65587964.90351099,0.0,3973.9916749362833,3780.792962974443,3587.594251012603
501,501,2018-12-31 00:00:00,3803.12,3810.0,3630.33,3702.9,29991.77835,2018-12-31 23:59:59.999,111847216.11708207,190308,15523.796134,57912258.76286516,0.0,3951.07463756988,3761.434097179048,3571.793556788216
502,502,2019-01-01 00:00:00,3701.23,3810.16,3642.0,3797.14,23741.687033,2019-01-01 23:59:59.999,88149249.09230462,154227,12919.155899,47973435.866858,0.0,3869.510005144565,3754.2884810455216,3639.066956946478
503,503,2019-01-02 00:00:00,3796.45,3882.14,3750.45,3858.56,35156.463369,2019-01-02 23:59:59.999,133876627.2465106,218538,17921.600114,68277897.66105787,0.0,3889.560217693744,3764.115677215821,3638.671136737898
504,504,2019-01-03 00:00:00,3857.57,3862.74,3730.0,3766.78,29406.948359,2019-01-03 23:59:59.999,111657372.69526468,199812,14793.083267,56172495.42692984,0.0,3874.921194482389,3773.2718722824175,3671.6225500824457
505,505,2019-01-04 00:00:00,3767.2,3823.64,3703.57,3792.01,29519.554671,2019-01-04 23:59:59.999,111034550.64066195,192232,15579.303258,58616203.97789647,0.0,3881.3989847344214,3780.7276808603656,3680.0563769863097
506,506,2019-01-05 00:00:00,3790.09,3840.99,3751.0,3770.96,30490.667751,2019-01-05 23:59:59.999,115893501.27515878,203673,14908.914175,56667455.38615935,0.0,3849.5288183896464,3783.7665629561907,3718.004307522735
507,507,2019-01-06 00:00:00,3771.12,4027.71,3740.0,3987.6,36553.806709,2019-01-06 23:59:59.999,142198812.18914708,240496,19772.887008,76903705.93007119,0.0,3974.6573003831936,3808.657545974642,3642.65779156609
508,508,2019-01-07 00:00:00,3987.62,4017.9,3921.53,3975.45,31869.846264,2019-01-07 23:59:59.999,126830380.4928724,221219,16404.352241,65287611.65056139,0.0,4049.212313682715,3847.5376755159305,3645.863037349146
509,509,2019-01-08 00:00:00,3976.76,4069.8,3903.0,3955.13,38901.423122,2019-01-08 23:59:59.999,154778846.54236615,242898,20047.977601,79781104.89538665,0.0,4075.797968285003,3886.805107891525,3697.812247498047
510,510,2019-01-09 00:00:00,3955.45,4006.81,3930.04,3966.65,28989.439511,2019-01-09 23:59:59.999,115218950.31554872,209240,14984.33702,59559010.745234,0.0,4082.4912474347952,3920.886250780297,3759.2812541257986
511,511,2019-01-10 00:00:00,3966.06,3996.01,3540.0,3585.88,59402.22851,2019-01-10 23:59:59.999,221789348.03469807,374760,28288.322574,105616252.06340843,0.0,4211.6077555504,3902.6122274538084,3593.616699357217
512,512,2019-01-11 00:00:00,3585.88,3658.0,3465.0,3601.31,38338.654733,2019-01-11 23:59:59.999,137560743.6248598,264996,19907.350586,71430015.64522146,0.0,4212.644956297438,3847.657301580575,3482.669646863713
513,513,2019-01-12 00:00:00,3601.31,3618.19,3530.0,3583.13,21999.928354,2019-01-12 23:59:59.999,78908770.67658037,175679,11645.598846,41778835.50680978,0.0,4140.763366555685,3777.186970402525,3413.610574249365
514,514,2019-01-13 00:00:00,3584.1,3611.1,3441.3,3476.81,26385.757454,2019-01-13 23:59:59.999,92882249.46737902,183113,13692.42064,48229503.0153272,0.0,4032.0744419881653,3696.2729430996915,3360.4714442112177
515,515,2019-01-14 00:00:00,3477.56,3671.87,3467.02,3626.09,35235.211215,2019-01-14 23:59:59.999,125631820.06705056,229452,18416.416902,65668831.10400985,0.0,3738.4719588489097,3635.9926227087435,3533.5132865685773
516,516,2019-01-15 00:00:00,3626.08,3648.42,3516.62,3553.06,34137.997459,2019-01-15 23:59:59.999,122785440.2288754,231684,17225.622434,61971796.9125699,0.0,3694.8127571408045,3591.8498170130697,3488.886876885335
517,517,2019-01-16 00:00:00,3553.06,3645.0,3543.51,3591.84,27480.179977,2019-01-16 23:59:59.999,98504455.20666537,205159,14183.69988,50843136.81523343,0.0,3666.707229454454,3565.933910288324,3465.160591122194
518,518,2019-01-17 00:00:00,3591.84,3634.7,3530.39,3616.21,29755.440838,2019-01-17 23:59:59.999,106709136.97324342,217797,16010.503395,57427195.93767381,0.0,3665.645145834932,3557.236579827677,3448.828013820422
519,519,2019-01-18 00:00:00,3613.32,3620.0,3565.75,3594.87,22713.446755,2019-01-18 23:59:59.999,81699723.54479145,177567,12611.083757,45362975.23668103,0.0,3607.8574771078165,3557.455720633039,3507.053964158262
520,520,2019-01-19 00:00:00,3594.87,3720.0,3594.23,3665.3,22171.578123,2019-01-19 23:59:59.999,81354185.90325992,175054,11637.258171,42690540.30785225,0.0,3643.417171732208,3570.027512952829,3496.6378541734503
521,521,2019-01-20 00:00:00,3665.75,3693.73,3475.0,3539.28,27901.938598,2019-01-20 23:59:59.999,99767239.95381454,204941,13875.111381,49633530.63808028,0.0,3656.3950950192866,3574.931360758357,3493.467626497428
522,522,2019-01-21 00:00:00,3539.26,3559.51,3475.5,3526.9,19644.436839,2019-01-21 23:59:59.999,69316548.76685554,160825,10462.020278,36918177.63501831,0.0,3671.4655673732523,3569.7843845333246,3468.103201693397
523,523,2019-01-22 00:00:00,3526.88,3608.5,3434.85,3570.93,29336.442967,2019-01-22 23:59:59.999,103804480.11605988,195484,15661.333001,55461347.6939766,0.0,3662.287487459022,3564.0806831340415,3465.873878809061
524,524,2019-01-23 00:00:00,3570.41,3607.98,3514.5,3552.82,24938.842698,2019-01-23 23:59:59.999,88816396.34583545,192892,13136.693253,46789527.0087881,0.0,3657.173061750579,3558.4858179157072,3459.7985740808354
525,525,2019-01-24 00:00:00,3552.97,3589.0,3529.22,3569.62,20826.25118,2019-01-24 23:59:59.999,74037052.86632736,162159,10975.97457,39023591.88152408,0.0,3589.9576061681714,3555.766968857324,3521.576331546477
526,526,2019-01-25 00:00:00,3569.07,3587.15,3522.51,3565.29,17608.346671,2019-01-25 23:59:59.999,62634926.45524528,153413,9690.398152,34473989.38670668,0.0,3587.998812627132,3555.190849207862,3522.382885788592
527,527,2019-01-26 00:00:00,3566.69,3662.94,3545.0,3565.25,19476.532344,2019-01-26 23:59:59.999,69841766.64693148,135369,10203.400315,36578851.51879908,0.0,3568.720113544261,3555.9210298388425,3543.121946133424
528,528,2019-01-27 00:00:00,3565.62,3579.0,3486.0,3550.84,22735.598162,2019-01-27 23:59:59.999,80743416.84653682,163855,11568.567399,41100311.44740031,0.0,3570.591840773466,3555.6083693561595,3540.624897938853
529,529,2019-01-28 00:00:00,3550.05,3557.75,3380.27,3434.15,40405.111401,2019-01-28 23:59:59.999,139258708.7643088,260799,20334.271739,70100390.81728584,0.0,3644.36638042485,3540.7049523056303,3437.0435241864107
530,530,2019-01-29 00:00:00,3434.0,3443.45,3349.92,3411.04,29544.928977,2019-01-29 23:59:59.999,100542807.46479908,189650,15626.311231,53180295.18051735,0.0,3649.723292385711,3513.4472099071445,3377.171127428578
531,531,2019-01-30 00:00:00,3410.04,3478.0,3387.1,3458.18,23968.260243,2019-01-30 23:59:59.999,82521122.86191754,180820,13324.339628,45877250.0578734,0.0,3612.700272890064,3487.6596513956647,3362.6190299012655
532,532,2019-01-31 00:00:00,3457.5,3489.2,3418.8,3434.1,29607.190253,2019-01-31 23:59:59.999,101928346.97699685,198100,15325.828783,52764623.95051864,0.0,3563.168529758229,3465.336016227615,3367.503502697001
533,533,2019-02-01 00:00:00,3434.1,3488.0,3401.2,3462.07,25260.476159,2019-02-01 23:59:59.999,87075914.2326683,167520,13533.344628,46664199.94907889,0.0,3488.333833220667,3451.1825847392993,3414.0313362579313
534,534,2019-02-02 00:00:00,3462.2,3526.4,3440.29,3504.77,17920.802,2019-02-02 23:59:59.999,62134037.97539881,153234,9637.41923,33417963.69624554,0.0,3512.0457301425768,3449.424604763626,3386.8034793846755
535,535,2019-02-03 00:00:00,3504.06,3511.09,3426.0,3458.11,19867.33639,2019-02-03 23:59:59.999,68801620.06241606,138592,10126.716143,35070884.46205618,0.0,3496.6165383641314,3450.7736962213385,3404.9308540785455
536,536,2019-02-04 00:00:00,3458.11,3484.88,3433.31,3463.22,23131.981108,2019-02-04 23:59:59.999,80024258.22766612,155686,12387.109781,42856551.66874073,0.0,3498.401815185378,3452.8457159700447,3407.2896167547115
537,537,2019-02-05 00:00:00,3463.22,3478.97,3448.43,3471.59,25264.41503,2019-02-05 23:59:59.999,87491347.06381486,162066,13642.823084,47248405.24357039,0.0,3489.7811304116435,3455.8087312657335,3421.8363321198235
538,538,2019-02-06 00:00:00,3471.57,3482.72,3380.0,3405.37,35310.244846,2019-02-06 23:59:59.999,120500703.0051573,207024,18054.008347,61609674.49994292,0.0,3515.5026513580547,3451.407811130952,3387.312970903849
539,539,2019-02-07 00:00:00,3407.0,3426.45,3390.0,3398.4,18665.538638,2019-02-07 23:59:59.999,63611505.78657223,148209,9971.89096,33985909.98028422,0.0,3502.7057268441836,3440.7852986823655,3378.8648705205474
540,540,2019-02-08 00:00:00,3398.4,3733.58,3373.1,3659.04,47968.058013,2019-02-08 23:59:59.999,170118212.46197885,277242,25500.970345,90453750.95066436,0.0,3647.2709406700337,3458.306008220339,3269.3410757706447
541,541,2019-02-09 00:00:00,3660.27,3680.02,3625.13,3665.18,24759.833719,2019-02-09 23:59:59.999,90488500.0676624,192209,13208.14275,48274378.26417207,0.0,3735.8808014382307,3498.091914028162,3260.3030266180936
542,542,2019-02-10 00:00:00,3665.18,3684.99,3609.76,3680.06,23250.602634,2019-02-10 23:59:59.999,84696423.96233752,171099,12445.220546,45337811.06485932,0.0,3808.9143598325786,3547.689255373407,3286.4641509142352
543,543,2019-02-11 00:00:00,3679.75,3684.9,3615.53,3631.05,24954.614571,2019-02-11 23:59:59.999,90731831.90427426,172626,12713.191666,46221559.64321214,0.0,3800.634154406148,3589.8776550622206,3379.1211557182933
544,544,2019-02-12 00:00:00,3631.05,3667.6,3582.34,3631.46,29479.59823,2019-02-12 23:59:59.999,106766439.99436474,198996,14986.119629,54283275.96877608,0.0,3658.5355848985655,3619.9380629095613,3581.340540920557
545,545,2019-02-13 00:00:00,3631.51,3670.0,3591.75,3609.4,25773.997648,2019-02-13 23:59:59.999,93350740.94830574,167690,13552.84642,49100779.82827613,0.0,3687.118333343486,3635.976134723489,3584.833936103492
546,546,2019-02-14 00:00:00,3608.34,3626.4,3568.11,3590.56,21753.501261,2019-02-14 23:59:59.999,78367545.57945932,155215,11271.17502,40602592.45976747,0.0,3699.0287401191554,3639.175913154417,3579.323086189678
547,547,2019-02-15 00:00:00,3590.57,3653.23,3573.45,3602.47,20777.872899,2019-02-15 23:59:59.999,74938358.18352868,151256,10840.396895,39106496.49706577,0.0,3667.912361453841,3635.738236700039,3603.564111946237
548,548,2019-02-16 00:00:00,3602.49,3648.2,3597.91,3618.41,19565.992751,2019-02-16 23:59:59.999,70894921.80761532,149393,10452.11973,37873280.57143865,0.0,3659.277711044571,3631.490286556369,3603.702862068167
549,549,2019-02-17 00:00:00,3617.22,3700.11,3604.4,3667.58,25690.227779,2019-02-17 23:59:59.999,93426433.13226132,179511,13004.164676,47317986.79403941,0.0,3686.9525890148843,3633.841838919687,3580.7310888244892
550,550,2019-02-18 00:00:00,3667.62,3925.0,3655.0,3898.6,64042.730492,2019-02-18 23:59:59.999,242898012.76922593,393515,33934.973171,128779026.65413164,0.0,3897.280041529683,3668.118463389599,3438.9568852495154
551,551,2019-02-19 00:00:00,3897.35,3994.52,3856.0,3907.79,50207.172667,2019-02-19 23:59:59.999,197091641.04739997,332281,27008.597566,106038298.7503428,0.0,3995.2633595481775,3723.6085418113053,3451.953724074433
552,552,2019-02-20 00:00:00,3907.35,3986.98,3870.66,3969.74,36205.14085,2019-02-20 23:59:59.999,142571564.56112987,250176,19952.700984,78593009.217168,0.0,4073.72528547486,3791.037447293489,3508.3496091121183
553,553,2019-02-21 00:00:00,3969.74,4016.48,3901.03,3937.31,31103.884728,2019-02-21 23:59:59.999,122714273.87417652,209571,16678.730945,65816472.08951928,0.0,4067.3030406223365,3852.815453812198,3638.3278670020595
554,554,2019-02-22 00:00:00,3937.31,3988.0,3926.65,3962.0,23943.16375,2019-02-22 23:59:59.999,94739322.74557024,179588,12932.078494,51172984.8508417,0.0,3960.658069340782,3904.043519412109,3847.4289694834365
555,555,2019-02-23 00:00:00,3962.0,4162.02,3933.15,4117.76,33657.942883,2019-02-23 23:59:59.999,135782959.41827348,231563,17790.396815,71727695.5046879,0.0,4105.958483371946,3960.5267855904603,3815.0950878089743
556,556,2019-02-24 00:00:00,4118.0,4198.0,3712.66,3743.56,62224.18689,2019-02-24 23:59:59.999,244146803.51886997,410578,30284.980963,118938981.43024276,0.0,4212.037412519092,3973.0754448011867,3734.1134770832814
557,557,2019-02-25 00:00:00,3743.56,3872.66,3740.0,3827.92,38102.966245,2019-02-25 23:59:59.999,145285565.2031707,262716,20414.125316,77851143.96719553,0.0,4212.316548360483,3958.141438328821,3703.9663282971596
558,558,2019-02-26 00:00:00,3828.44,3841.51,3777.0,3809.23,28838.748036,2019-02-26 23:59:59.999,109932596.10609365,213897,14790.213311,56376982.48230529,0.0,4195.4314070522,3928.8094479873143,3662.1874889224287
559,559,2019-02-27 00:00:00,3809.31,3838.85,3677.17,3818.07,31500.995466,2019-02-27 23:59:59.999,119564023.12004228,201626,16214.235846,61560455.27515973,0.0,4158.268776265426,3897.0277058656575,3635.7866354658886
560,560,2019-02-28 00:00:00,3818.04,3888.0,3763.87,3813.69,32561.961044,2019-02-28 23:59:59.999,124703738.39336836,233849,16907.092301,64761233.24960861,0.0,3928.7527103919106,3868.5328882765316,3808.3130661611526
561,561,2019-03-01 00:00:00,3814.26,3857.0,3813.01,3823.0,23174.57217,2019-03-01 23:59:59.999,88851336.5211179,179860,12773.952595,48982541.74343915,0.0,3860.1614391721446,3846.950211234416,3833.738983296688
562,562,2019-03-02 00:00:00,3822.17,3841.31,3772.25,3819.93,19445.838355,2019-03-02 23:59:59.999,74175357.77882297,149854,10248.945655,39098061.94664881,0.0,3841.650377436171,3831.9828847089157,3822.3153919816605
563,563,2019-03-03 00:00:00,3819.97,3835.0,3781.32,3807.75,16718.16541,2019-03-03 23:59:59.999,63791898.99159701,127681,8854.218878,33793163.48606208,0.0,3831.654863273815,3821.0364762199897,3810.4180891661645
564,564,2019-03-04 00:00:00,3807.32,3830.0,3670.69,3715.3,34742.84166,2019-03-04 23:59:59.999,129739738.23815794,218615,18023.022407,67312533.26381876,0.0,3883.695065661446,3802.3803106926825,3721.0655557239193
565,565,2019-03-05 00:00:00,3716.1,3877.1,3703.55,3857.73,32962.536162,2019-03-05 23:59:59.999,124945530.76214452,202444,17980.127712,68134618.18206476,0.0,3890.980546266647,3795.5628226320314,3700.145098997416
566,566,2019-03-06 00:00:00,3857.58,3907.0,3813.09,3861.84,24775.11883,2019-03-06 23:59:59.999,95417637.5889866,165101,13139.774573,50622286.0620538,0.0,3906.6519760566243,3800.8000213292435,3694.9480666018626
567,567,2019-03-07 00:00:00,3861.84,3905.4,3840.4,3873.64,26455.257661,2019-03-07 23:59:59.999,102585458.38333897,180520,13365.946213,51827450.49331647,0.0,3931.2071732180625,3814.2091798009915,3697.2111863839204
568,568,2019-03-08 00:00:00,3873.63,3932.0,3800.0,3864.89,34730.366592,2019-03-08 23:59:59.999,135000852.01035947,211534,17947.934228,69791058.74747884,0.0,3949.2729124481066,3829.436096070098,3709.599279692089
569,569,2019-03-09 00:00:00,3864.88,3971.75,3854.75,3943.04,30979.747653,2019-03-09 23:59:59.999,121353606.96803357,206869,16447.346558,64429542.99978998,0.0,3915.831275818124,3852.155334493322,3788.4793931685194
570,570,2019-03-10 00:00:00,3943.43,3943.43,3881.69,3916.82,23187.561412,2019-03-10 23:59:59.999,90693949.72150733,167920,12518.496386,48968093.08714351,0.0,3939.5291434135447,3875.0139004426564,3810.498657471768
571,571,2019-03-11 00:00:00,3915.99,3936.98,3830.0,3871.61,38066.885705,2019-03-11 23:59:59.999,147721971.09446937,209916,19416.221014,75329574.17851433,0.0,3950.1218523911043,3888.8754138039894,3827.6289752168746
572,572,2019-03-12 00:00:00,3871.61,3905.2,3826.06,3882.73,26921.008622,2019-03-12 23:59:59.999,104393849.44844826,182885,13827.421065,53624520.4549435,0.0,3954.653484870805,3895.426021784853,3836.1985586989013
573,573,2019-03-13 00:00:00,3882.69,3893.56,3840.0,3866.0,24461.008757,2019-03-13 23:59:59.999,94680049.46033753,186572,12839.146505,49699859.82552118,0.0,3953.9661755497864,3895.197537658536,3836.4288997672857
574,574,2019-03-14 00:00:00,3866.0,3920.0,3810.43,3877.12,27048.74853,2019-03-14 23:59:59.999,104673038.77602254,196651,14244.455319,55141147.28364773,0.0,3927.9809103837365,3892.2366171943086,3856.4923240048806
575,575,2019-03-15 00:00:00,3877.12,3939.22,3872.2,3923.76,21740.061498,2019-03-15 23:59:59.999,84919900.71744472,163866,12025.705534,46979306.89873034,0.0,3935.122518434716,3894.066270973215,3853.0100235117143
576,576,2019-03-16 00:00:00,3924.46,4056.98,3921.98,4005.98,28568.376124,2019-03-16 23:59:59.999,114227606.40681696,216198,15580.63108,62301622.91259946,0.0,4012.100290567159,3909.5098595142917,3806.9194284614246
577,577,2019-03-17 00:00:00,4005.98,4012.0,3950.01,3981.14,18814.255577,2019-03-17 23:59:59.999,74893913.05776027,146953,9927.116559,39524144.17139103,0.0,4040.8582351828018,3930.1648135191135,3819.4713918554253
578,578,2019-03-18 00:00:00,3981.85,4037.0,3953.33,3987.81,22454.47801,2019-03-18 23:59:59.999,89526258.38910636,157876,11964.189769,47710908.05709871,0.0,4046.3888444677355,3950.890752844931,3855.392661222126
