BTC_volume,BTC_quote_asset_volume,BTC_number_of_trades,BTC_ taker_buy_base_asset_volume,BTC_taker_buy_quote_asset_volume,BTC_returns,ETH_returns,XRP_returns,BNB_returns,EOS_returns,XTZ_returns,LINK_returns,DIFF,Hashrate_Price_Multiple,Mining Revenue,longs_mean,shorts_mean,longs_max,shorts_max,longs_min,shorts_min,longs_close,shorts_close,longs_open,shorts_open,fundingRateClose,fundingRateDailyClose,fundingRateOpen,fundingRateDailyOpen,fundingRateMean,fundingRateDailyMean,snp_returns,exchange_outflow,exchange_inflow,stablecoin_supply_ratio,sopr,net_unrealized_profit_loss,mvrv,BTC_ma_21_rate,BTC_ma_21_std_center,BTC_ma_21_std,BTC_EMA_Cross,BTC_mayer_multiple,bitmex_OI_last,bitmex_OV_last,bitmex_OI_first,bitmex_OV_first
48912.294513,259659705.65138578,333183,25076.718297,133163032.45656706,1.018046322726489,1.0208764219234745,1.0407736360207127,1.0253131906983362,1.0393173143650245,,0.9806795469686876,6353030562980.0,45160953.3019,10225360.6554,18647.00332828169,29220.83124811294,19978.44908195,30363.28921517,18250.53444545,28214.5165372,19974.00797728,28214.5165372,18316.46895329,30332.9756855,-8.1e-05,-0.000243,-0.000233,-0.000699,-0.0004293333333333333,-0.001288,1.0046853053650335,90550.48390116,83276.03734611001,26.12075954928241,0.988862920110977,0.16649605363232114,1.2003543734622912,0.01991424743874659,0.07556386676118036,0.06677089965658273,True,1.1818980879399472,514896832.0,10030190428160.0,514896832.0,10030190428160.0
15422.896934999999,81749716.42174439,145733,7918.227056000001,41978251.89852615,0.996535631621535,1.008610319721431,0.9860955518945634,0.9729739107805079,0.9891079812206572,,1.0031702898550725,6353030562980.0,47687440.1999,10183521.9483,18285.764430539737,30333.165943962544,18362.0588515,30735.12295931,18228.2346331,30055.71591412,18318.81750933,30343.79115172,18239.56518353,30056.45623712,-0.000365,-0.0010949999999999998,-0.00041500000000000017,-0.001245,-0.0005003333333333334,-0.001501,,32157.500357480014,28531.54664702,25.83493538950873,0.9976277881092428,0.16598687797745565,1.1988539939216751,0.014047277196259644,0.07495623503511177,0.06722106635913459,True,1.1795887438060022,547425856.0,10615681712128.0,547425856.0,10615681712128.0
14371.433869,76277087.37424076,127730,7160.773725,38011547.93921391,1.002233892089605,0.99083547799887,1.0006014434643145,1.0263101585207108,1.0007383498934666,,1.018058690744921,6353030562980.0,43266088.1284,9112041.03117,18301.9333466987,30217.486607907103,18452.9640427,30489.4200158,18133.02377638,30031.28959842,18213.19134977,30041.7321559,18313.46461848,30236.88825654,-0.000232,-0.000696,-0.000627,-0.0018809999999999999,-0.0005726666666666666,-0.001718,,36426.792406749984,29904.47161624,25.839700974443932,1.0012439609902901,0.16944945500974368,1.2034802033042382,0.015042230315066797,0.07459777591509363,0.0675056508218621,True,1.1839689798842357,559540096.0,10824863186944.0,559540096.0,10824863186944.0
19918.135079,104822151.51444979,178472,9983.622137,52529726.6306137,0.9869279814301216,0.9826417484954072,0.9791958859280036,0.941631266668404,0.9515156625490112,,0.9618625277161864,6353030562980.0,51477170.5469,10771720.9486,18007.651978498536,29731.214773395302,18292.47251757,30229.16342076,17745.06982573,29346.45867366,18292.47251757,30229.16342076,17772.43402778,29708.41446517,-0.000617,-0.0018510000000000002,-0.000788,-0.002364,-0.0005673333333333332,-0.0017020000000000002,1.001071472304992,70646.46682126,51776.62571394001,25.673879384842238,0.994285945782312,0.1662065080847399,1.1991328347151116,0.0017622669067109964,0.0739303391347767,0.0680954327893108,True,1.1698158635543408,585763456.0,11356781674496.0,585763456.0,11356781674496.0
22238.06823,117309839.23079813,180989,12264.552937999999,64721155.04645376,1.015782319678359,1.0433240925794598,1.0527572212938647,1.016619923612008,1.0669280871992557,,1.0896726602120792,6353030562980.0,51477170.5469,11244134.7807,17838.252005645885,29931.577105894103,18067.04102066,30293.50669791,17712.28699282,29590.32755654,17794.36218701,29733.14892639,18066.27276686,30270.55207487,-0.000589,-0.001767,-0.000377,-0.001131,-0.000538,-0.0016140000000000002,1.0009514004274505,52484.53734701,56978.39485080001,25.63485628798356,1.0033512758763201,0.1690783226015378,1.2036517143975938,0.01599198168655902,0.07349374446177738,0.06841357101917157,True,1.1895763057896631,584285824.0,11351505240064.0,584285824.0,11351505240064.0
17217.473216,92194935.6047804,161488,9636.265899,51604847.88561128,1.0117256583114225,0.9898659086695916,0.9816650469711694,0.9927265632444154,0.9887456134886522,,1.0006346519991538,6353030562980.0,44213520.7152,9672352.74233,18027.69722521829,30416.264259232536,18175.84946988,30666.25887031,17778.12827316,29938.4807435,18066.27276686,30270.59386884,18012.1074339,30618.99260912,-0.000679,-0.002037,-0.000317,-0.000951,-0.0005613333333333334,-0.001684,0.9924978698702912,36043.019983810016,38968.85972075,26.07343071668243,0.966224427525923,0.18492541496305764,1.2283046146714507,0.027205117816212262,0.07322364659434231,0.06857709537389292,True,1.2048039610817338,596555264.0,11323811299328.0,596555264.0,11323811299328.0
22795.787835,124498567.2076544,181896,11908.895892,65029410.500783,1.0203726408084408,1.0101129908233972,0.9967331045406548,1.0794284878512532,1.004473192347271,,0.9788583509513744,6353030562980.0,54003657.445,11945018.6432,18479.970933848832,31046.076467077808,18811.10607802,31601.37668079,17905.96133024,30443.69427667,18012.15909666,30618.99260912,18608.40803304,31189.58309018,-0.000669,-0.002007,-0.000232,-0.000696,-0.00042433333333333337,-0.001273,0.9978760008619126,42464.320052290015,37056.161926949986,26.688887109428805,1.0025460074369599,0.19686792380767806,1.245303809328694,0.04362288198656805,0.07377570440533733,0.06823425498960267,True,1.2305145851296255,612841536.0,11523872260096.0,612841536.0,11523872260096.0
46297.172849,264435878.92811015,338298,24992.74319,142732584.07587242,1.0509424035158306,1.0386255484827884,1.019169011753021,1.0035271800343826,1.062952122099101,,1.1036717062634989,6353030562980.0,58109198.6542,12941749.3454,18206.651616021674,30347.275059836164,18705.65347354,31437.13240177,17895.30320876,29793.14614154,18594.86496218,31183.88985045,18031.80413369,29954.24486406,-0.001068,-0.003204,9.2e-05,0.000276,-0.000502,-0.0015059999999999993,1.0096383229592256,55942.61290504001,59716.96515866,27.90991460012405,1.01098376425617,0.23267338057913045,1.3034004234921626,0.08964330698476798,0.07543369407346394,0.06774013969809171,True,1.2946207849173796,645332352.0,11984467656704.0,645332352.0,11984467656704.0
39682.408991000004,228942582.4507792,283145,21037.299477,121524183.92743249,1.0098325044303436,0.9740568844460312,0.9844399688149688,0.965776226903911,0.9730729135933596,,0.9714285714285714,6353030562980.0,48003251.0622,11122649.2294,18003.999659309033,29997.347490644468,18425.90626664,30549.99922417,17873.25504807,29835.10508302,18030.84732983,29954.81986406,18424.12965583,30547.92760614,0.0001,0.00030000000000000003,-0.000164,-0.000492,-6.933333333333334e-05,-0.00020800000000000004,,35286.346365540005,35974.88986666,28.19970785992829,1.00655786372262,0.2398422698730868,1.3162251371141842,0.09265505508864867,0.07710236222425608,0.06726774869982823,True,1.3087146641484286,578255808.0,10220093833216.0,578255808.0,10220093833216.0
23822.543775,137653160.76602158,185365,11824.087920999998,68357177.93240789,0.9907658526962236,0.9960293219303604,0.9913875598086124,1.0038839956660026,0.9862144243208281,,1.0189363416599515,6554050172250.0,43006075.3622,10035261.3673,18489.425312284464,30634.549248498446,18644.12405261,30861.52544826,18361.26879914,30499.80010526,18405.25536283,30529.02233546,18626.66100932,30837.39284888,-0.001147,-0.003441,0.0001,0.00030000000000000003,-0.0003606666666666667,-0.0010819999999999998,,33294.18632391001,28520.49960441,28.239744239464788,1.01123622698139,0.2414161872440837,1.3174135136898062,0.07637516293652058,0.0785217375662373,0.0665889892821175,True,1.2980362460241224,542758208.0,9416312094720.0,542758208.0,9416312094720.0
25256.596325,144358553.85462248,230431,12922.62549,73880906.50332905,0.9951814696950284,1.0610242256976388,1.0079549993343098,0.9656971759575588,1.003074400491904,,1.1358244365361805,6702169884350.0,42978500.695,9591032.60781,18496.085430301435,31418.68581805716,18627.66115366,32007.69134676,18416.93598859,30834.98616714,18616.53254097,30834.98616714,18418.68671554,31871.84147346,-0.000295,-0.0008849999999999998,-0.000174,-0.000522,-0.0002763333333333333,-0.0008289999999999999,0.995528985212042,36507.165396629985,33657.60335613,27.98361861847329,1.01593171779478,0.2326946797570344,1.3018309502023029,0.06436087867916651,0.08005875881414322,0.0654632593695555,True,1.2930474496238038,591429248.0,10357109161984.0,591429248.0,10357109161984.0
39905.064422,236176663.81792104,301388,21302.981217,126064101.9122562,1.0171457203551275,0.9779190751445088,0.9846778720734406,0.9310800153225623,0.9908459337964854,,0.9460400348128808,6702169884350.0,50308167.4802,11100910.0764,18632.381541031573,31914.633490275297,18834.15068436,32667.01881629,18316.71033296,31512.4809681,18399.99990883,31856.31412765,18334.05580669,32045.27559699,-0.0006490000000000001,-0.001947,0.0001,0.00030000000000000003,-0.0001826666666666667,-0.0005480000000000001,0.9834883221311728,57057.74168856,41437.06115256,28.91737569043963,1.00984362487446,0.2563698462755445,1.3438100661027246,0.07622685584118427,0.08182933311128833,0.06429189715187636,True,1.3162281948500598,614372160.0,10807421173760.0,614372160.0,10807421173760.0
23074.051519999997,136245255.5572078,190966,11960.904031999999,70659279.913675,1.024109100736529,1.00987114316113,1.0046614574600088,1.0003436559181422,1.0104759547966675,,1.0929162833486659,6702169884350.0,42312167.3509,10026818.2872,18259.85779933746,32158.25467576013,18355.57068948,32505.69036344,18183.05547378,31918.95850281,18319.01124863,32038.71220546,18306.77129289,32446.04762607,-0.000151,-0.0004530000000000001,-0.0008210000000000001,-0.002463,-0.0005766666666666668,-0.00173,0.9983946186785942,43346.16783786,37490.96521703,28.87859875768707,1.0095223515437302,0.2533369910913055,1.3395023864528368,0.0946462206555092,0.08354960512344102,0.06362598141145381,True,1.3488740032809141,576395200.0,10039650680832.0,576395200.0,10039650680832.0
